,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
1308,51309,"[(2R,3R,5R,6S,8R,10R,17S)-11-ethyl-5,7,8,14-tetrahydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-azoniahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate;bromide",CC[NH+]1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@]6([C@H](C([C@]4([C@H]5C6OC(=O)C7=CC=CC=C7)O)O)OC)O)C(CC2O)OC)OC)COC.[Br-],,,,,,
1309,51310,CID 51310,CCN1CC2([C@H]3C(C4[C@@H]1C3(C(CC2O)OC)C5C[C@@]6([C@H](C([C@]4([C@H]5C6OC(=O)C7=CC=CC=C7)O)O)OC)O)OC)COC,,,,,,
1310,51311,"[(2S,3S,5R,6R,8R,10R,17S)-3,7,8,14-tetrahydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azoniahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate;bromide",C[NH+]1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@H]6[C@H](C([C@]4([C@]5(C6OC(=O)C7=CC=CC=C7)O)O)O)OC)C(CC2O)OC)OC)COC.[Br-],,,,,,
1311,51312,"[(2S,3S,5R,6R,8R,10R,17S)-3,7,8,14-tetrahydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",CN1CC2([C@H]3C(C4[C@@H]1C3([C@@H]5C[C@@H]6[C@H](C([C@]4([C@]5(C6OC(=O)C7=CC=CC=C7)O)O)O)OC)C(CC2O)OC)OC)COC,,,,,,
1312,51313,"[(2R,3R,5R,6S,8R,10R,17R)-5,7,8-trihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azoniahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate;bromide",C[NH+]1CC2(CCC(C34[C@@H]2C(C([C@H]31)[C@@]5([C@@H]6[C@H]4C[C@@](C6OC(=O)C7=CC=CC=C7)([C@H](C5O)OC)O)O)OC)OC)COC.[Br-],,,,,,
1313,51314,"[(2R,3R,5R,6S,8R,10R,17R)-5,7,8-trihydroxy-6,16,18-trimethoxy-13-(methoxymethyl)-11-methyl-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-4-yl] benzoate",CN1CC2(CCC(C34[C@@H]2C(C([C@H]31)[C@@]5([C@@H]6[C@H]4C[C@@](C6OC(=O)C7=CC=CC=C7)([C@H](C5O)OC)O)O)OC)OC)COC,,,,,,
1314,51315,Mesaconitine hydrobromide,CC(=O)O[C@@]12[C@@H]3[C@@H](C[C@@](C3OC(=O)C4=CC=CC=C4)([C@H](C1O)OC)O)C56[C@@H]7C(C2[C@H]5[NH+](CC7(C(CC6OC)O)COC)C)OC.[Br-],,,,,,
1315,51316,5-(Acetoxymethyl)chrysene,CC(=O)OCC1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,,,,,,
1316,51317,"5-Chrysenecarboxylic acid, methyl ester",COC(=O)C1=CC2=CC=CC=C2C3=C1C4=CC=CC=C4C=C3,,,,,,
1317,51318,"1,2,3,4-Tetrahydro-5-chrysenemethanol",C1CCC2=C(C1)C=CC3=C2C(=CC4=CC=CC=C34)CO,,,,,,
1318,51319,"1,2,3,4-Tetrahydro-5-chrysenecarboxylic acid methyl ester",COC(=O)C1=CC2=CC=CC=C2C3=C1C4=C(CCCC4)C=C3,,,,,,
1319,51320,"5H-CHRYSENO(4,5-bcd)PYRAN-5-ONE",C1=CC=C2C3=C4C(=CC2=C1)C(=O)OC5=CC=CC(=C54)C=C3,,,,,,
1320,51321,"3,4-Dihydrochrysene",C1CC2=C(C=C1)C=CC3=C2C=CC4=CC=CC=C43,,,,,,
1321,51322,Bisantrene (dihydrochloride),C1CN=C(N1)NN=CC2=C3C=CC=CC3=C(C4=CC=CC=C42)C=NNC5=NCCN5.Cl.Cl,,,,,,
1322,51323,Bisantreno,C1CN=C(N1)NN=CC2=C3C=CC=CC3=C(C4=CC=CC=C42)C=NNC5=NCCN5,,,"['Chemical substances, produced by microorganisms, inhibiting or preventing the proliferation of neoplasms. (See all compounds classified as Antibiotics, Antineoplastic.)']",,,
1323,51324,"1,1,4,4-Tetramethyl-6-[1-(4-methylphenyl)prop-1-en-2-yl]-2,3-dihydronaphthalene",CC1=CC=C(C=C1)C=C(C)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,,,,,,
1324,51325,CID 51325,C[Si](C)(C)SC(=NC1=CC=CC=C1)S,,,,,,
1325,51326,CID 51326,CC1=CC=C(C=C1)N=C(S)S[Si](C)(C)C,,,,,,
1326,51327,CID 51327,C[Si](C)(C)SC(=NC1=CC(=CC=C1)Cl)S,,,,,,
1327,51328,CID 51328,COC1=CC=CC=C1N=C(S)S[Si](C)(C)C,,,,,,
1328,51329,"Benzene, ethenyl-, tetrachloro deriv.",C=CC1=CC(=C(C(=C1Cl)Cl)Cl)Cl,,,,,,
1329,51330,"Allyl 3,5,5-trimethylhexanoate",CC(CC(=O)OCC=C)CC(C)(C)C,,,,,,
1330,51331,"4,17-Dimethyltrilostane",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC45[C@@]3(C[C@H](C(=O)[C@]4(O5)C)C#N)C,,,,,,
1331,51332,"Butyric acid, 2-((9-methoxy-7-methyl-5-oxo-3a,4,4a,8,9,9a-hexahydro-5H-furo(3,2-g)(1)benzopyran-4-yl)oxy)-, 2-(diethylamino)ethyl ester, hydrochloride",CCC(C(=O)OCC[NH+](CC)CC)OC1C2C=COC2C(C3C1C(=O)C=C(O3)C)OC.[Cl-],,,,,,
1332,51333,"2-(Diethylamino)ethyl 2-[(9-methoxy-7-methyl-5-oxo-3a,4,4a,8a,9,9a-hexahydrofuro[3,2-g]chromen-4-yl)oxy]butanoate",CCC(C(=O)OCCN(CC)CC)OC1C2C=COC2C(C3C1C(=O)C=C(O3)C)OC,,,,,,
1333,51334,"1H-NAPHTHO(2,1-b)PYRAN-1-ONE, 3-(ETHYLAMINO)-",CCNC1=CC(=O)C2=C(O1)C=CC3=CC=CC=C32,,,,,,
1334,51335,"1H-NAPHTHO(2,1-b)PYRAN-1-ONE, 3-(ISOPROPYLAMINO)-",CC(C)NC1=CC(=O)C2=C(O1)C=CC3=CC=CC=C32,,,,,,
1335,51336,7-Fluorobenzo[a]pyrene,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4C=CC=C5F)C=C2,,,,,,
1336,51337,"Acetic acid, 2-(4-(4-chlorobenzyl)-2-methylphenoxy)-, ethyl ester",CCOC(=O)COC1=C(C=C(C=C1)CC2=CC=C(C=C2)Cl)C,,,,,,
1337,51338,(+-)-Ethyl 2-(4-(4-chlorobenzyl)phenoxy)-2-methylcaproate,CCCCC(C)(C(=O)OCC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1338,51339,2-Acetamidoethyl 2-[4-[(4-chlorophenyl)methyl]phenoxy]-2-methylbutanoate,CCC(C)(C(=O)OCCNC(=O)C)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1339,51340,2-(4-(4-Chlorobenzyl)phenoxy)-2-methylbutanol,CCC(C)(CO)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1340,51341,2-(4-(4-Chlorobenzyl)phenoxy)-2-methylbutanoic acid,CCC(C)(C(=O)O)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1341,51342,CID 51342,CCC(C)(C(=O)[O-])OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl.[Na+],,,,,,
1342,51343,(+-)-2-(4-(4-Chlorobenzyl)phenoxy)-2-methylbutyric acid 3-pyridinylmethylamine,CCC(C)(C(=O)[O-])OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl.C1=CC(=CN=C1)C[NH3+],,,,,,
1343,51344,(+-)-Methyl 2-(4-(4-chlorobenzyl)phenoxy)-2-methylbutyrate,CCC(C)(C(=O)OC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1344,51345,(+-)-Propyl 2-(4-(4-chlorobenzyl)phenoxy)-2-methylbutyrate,CCCOC(=O)C(C)(CC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1345,51346,(+-)-2-(4-((4-Chlorophenyl)methyl)phenoxy)-2-methylbutanoic acid butyl ester,CCCCOC(=O)C(C)(CC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,,,,
1346,51347,"Acetic acid, 2-(2-(4-chlorobenzyl)phenoxy)-, ethyl ester",CCOC(=O)COC1=CC=CC=C1CC2=CC=C(C=C2)Cl,,,,,,
1347,51348,Beclobrate,CCC(C)(C(=O)OCC)OC1=CC=C(C=C1)CC2=CC=C(C=C2)Cl,,,['Substances that lower the levels of certain LIPIDS in the BLOOD. They are used to treat HYPERLIPIDEMIAS. (See all compounds classified as Hypolipidemic Agents.)'],,,
1348,51349,CID 51349,CC(=NN=C(N(C)C)S)C1=CC=CC=N1,,,,,,
1349,51350,CID 51350,CC(=NN=C(N(C)C1CCCCC1)S)C2=CC=CC=N2,,,,,,
1350,51351,CID 51351,CC(=NN=C(N1CCCCCC1)S)C2=CC=CC=N2,,,,,,
1351,51352,CID 51352,CC(=NN=C(N1CC2CCC(C1)CC2)S)C3=CC=CC=N3,,,,,,
1352,51353,"1,1,7,7-Tetrachloroheptane",C(CCC(Cl)Cl)CCC(Cl)Cl,,,,,,
1353,51354,"But-2-enedioic acid;17-methyl-6,14,17-triazatetracyclo[12.4.0.02,6.08,13]octadeca-2,4,8,10,12-pentaene",CN1CCN2C(C1)C3=CC=CN3CC4=CC=CC=C42.C(=CC(=O)O)C(=O)O,,,,,,
1354,51355,Aptazapine,CN1CCN2C(C1)C3=CC=CN3CC4=CC=CC=C42,['Investigated for the treatment of depression.'],,,,,
1355,51356,"4-Benzofurancarboxylic acid, 5-hydroxy-, acetate",CC(=O)OC1=C(C2=C(C=C1)OC=C2)C(=O)O,,,,,,
1356,51357,"4-Benzofurancarboxylic acid, 5-hydroxy-2-methyl-, acetate",CC1=CC2=C(O1)C=CC(=C2C(=O)O)OC(=O)C,,,,,,
1357,51358,"6-Benzofurancarboxylic acid, 5-hydroxy-2-methyl-, acetate",CC1=CC2=CC(=C(C=C2O1)C(=O)O)OC(=O)C,,,,,,
1358,51359,"6-Benzofurancarboxylic acid, 2,3-dimethyl-5-hydroxy-, acetate",CC1=C(OC2=CC(=C(C=C12)OC(=O)C)C(=O)O)C,,,,,,
1359,51360,"6-Benzofurancarboxylic acid, 2,3-dimethyl-7-hydroxy-4-methoxy-, acetate",CC1=C(OC2=C(C(=CC(=C12)OC)C(=O)O)OC(=O)C)C,,,,,,
1360,51361,"3-Benzofurancarboxylic acid, 4-hydroxy-2-methyl-, acetate",CC1=C(C2=C(O1)C=CC=C2OC(=O)C)C(=O)O,,,,,,
1361,51362,CID 51362,CCN(CC)C(=NN=C(C)C1=CC=CC=N1)S,,,,,,
1362,51363,CID 51363,CCCN(C(=NN=O)N)[N+](=O)[O-],,,,,,
1363,51364,"Carbonic acid, trithio-, bis(2-((2,1,3-benzothia(S(sup IV))diazol-4-yl)methylamino)ethyl)ester",CN(CCSC(=S)SCCN(C)C1=CC=CC2=NSN=C21)C3=CC=CC4=NSN=C43,,,,,,
1364,51365,"Phenanthren, tetramethyl-",CC1=CC2=C(C=C1)C(=CC3=C(C=C(C=C23)C)C)C,,,,,,
1365,51366,"N-Hydroxy-N,N'-diacetylbenzidine",CC(=O)NC1=CC=C(C=C1)C2=CC=C(C=C2)N(C(=O)C)O,,,,,,
1366,51367,N-Hydroxy-N'-acetylbenzidine,CC(=O)NC1=CC=C(C=C1)C2=CC=C(C=C2)NO,,,,,,
1367,51368,N-[4-Chloro-2-[(2-chloro-4-nitrophenyl)azo]-5-[(2-hydroxypropyl)amino]phenyl]acetamide,CC(CNC1=C(C=C(C(=C1)NC(=O)C)N=NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)Cl)O,,,,,,
1368,51369,Benalaxyl,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2,,,,,,
1369,51370,7-O-Methylepinogarol,CC1(CC(C2=C(C3=C(C=C2C1)C(=O)C4=C5C(=CC(=C4C3=O)O)C6(C(C(C(C(O5)O6)O)N(C)C)O)C)O)OC)O,,,,,,
1370,51371,2-Cyano-3-ethoxyprop-2-enoic acid,CCOC=C(C#N)C(=O)O,,,,,,
1371,51372,"anti-10,11-Dihydroxy-8,9-epoxy-7-methyl-8,9,10,11-tetrahydrobenz(a)anthracene",CC1=C2C=CC3=CC=CC=C3C2=CC4=C1[C@H]5[C@H](O5)[C@H]([C@@H]4O)O,,,,,,
1372,51373,"1,2,4,9-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C(=C1)Cl)OC3=C(O2)C(=CC(=C3Cl)Cl)Cl,,,,,,
1373,51374,"1,2,7,9-Tetrachlorodibenzo-P-dioxin",C1=CC(=C(C2=C1OC3=C(O2)C(=CC(=C3)Cl)Cl)Cl)Cl,,,,,,
1374,51375,"1,3,6,9-Tetrachlorodibenzo-P-dioxin",C1=CC(=C2C(=C1Cl)OC3=C(O2)C(=CC(=C3)Cl)Cl)Cl,,,,,,
1375,51376,"1,2,3,6-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C(=C1)Cl)OC3=CC(=C(C(=C3O2)Cl)Cl)Cl,,,,,,
1376,51377,"1,2,3,9-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C(=C1)Cl)OC3=C(C(=C(C=C3O2)Cl)Cl)Cl,,,,,,
1377,51378,"1,2,4,6-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C(=C1)Cl)OC3=C(O2)C(=C(C=C3Cl)Cl)Cl,,,,,,
1378,51379,"1,2,4,7-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C=C1Cl)OC3=C(O2)C(=C(C=C3Cl)Cl)Cl,,,,,,
1379,51380,"1,2,4,8-Tetrachlorodibenzo-P-dioxin",C1=CC2=C(C=C1Cl)OC3=C(O2)C(=CC(=C3Cl)Cl)Cl,,,,,,
1380,51381,2-Ethoxybenzyl alcohol,CCOC1=CC=CC=C1CO,,,,,,
1381,51382,"(3-Phenoxyphenyl)methyl 2,2-dimethyl-3-(2-chloro-3,3,3-trifluoro-1-propenyl)cyclopropanecarboxylate",CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(C(F)(F)F)Cl)C,,,,,,
1382,51383,N-Hydroxy-N-(4-phenoxyphenyl)acetamide,CC(=O)N(C1=CC=C(C=C1)OC2=CC=CC=C2)O,,,,,,
1383,51384,"BENZ(c)ACRIDIN-7-AMINE, 5,6-DIMETHYL-",CC1=C(C2=C(C3=CC=CC=C3N=C2C4=CC=CC=C14)N)C,,,,,,
1384,51385,"8-Nitro-2,3,7-trichlorodibenzo-p-dioxin",C1=C(C(=CC2=C1OC3=CC(=C(C=C3O2)Cl)Cl)Cl)[N+](=O)[O-],,,,,,
1385,51386,CID 51386,C(=C(N)O)(C(=O)N)N=O,,,,,,
1386,51387,"7-Nitro-2,3-dichlorodibenzo-p-dioxin",C1=CC2=C(C=C1[N+](=O)[O-])OC3=CC(=C(C=C3O2)Cl)Cl,,,,,,
1387,51388,"BENZ(a)ANTHRACENE-10,11-DIOL, 10,11-DIHYDRO-7-(HYDROXYMETHYL)-12-METHYL-, trans-",CC1=C2C(=C(C3=C1[C@@H]([C@H](C=C3)O)O)CO)C=CC4=CC=CC=C42,,,,,,
1388,51389,"1,1-Didodecylimidazolidin-1-ium chloride",CCCCCCCCCCCC[N+]1(CCNC1)CCCCCCCCCCCC.[Cl-],,,,,,
1389,51390,"1,1-Didodecylimidazolidin-1-ium",CCCCCCCCCCCC[N+]1(CCNC1)CCCCCCCCCCCC,,,,,,
1390,51391,"Dodecanamide, N-(3-(dimethylamino)propyl)-, monohydrochloride",CCCCCCCCCCCC(=O)NCCCN(C)C.Cl,,,,,,
1391,51392,N-[3-(dimethylamino)propyl]dodecanamide,CCCCCCCCCCCC(=O)NCCCN(C)C,,,,,,
1392,51393,Lauryl isoquinolinium chloride,CCCCCCCCCCCC[N+]1=CC2=CC=CC=C2C=C1.[Cl-],,,,,,
1393,51394,"ANILINE, 5-CHLORO-2-((p-CHLOROPHENYL)THIO)-N-(3-(DIMETHYLAMINO)PROPYL)-",CN(C)CCCNC1=C(C=CC(=C1)Cl)SC2=CC=C(C=C2)Cl,,,,,,
1394,51395,Photothidiazuron,C1=CC=C(C=C1)NC(=O)NC2=NSN=C2,,,,,,
1395,51396,"Acetic acid, (4-chlorophenoxy)-, 2-(hexahydro-1H-azepin-1-yl)ethyl ester, hydrochloride",C1CCC[NH+](CC1)CCOC(=O)COC2=CC=C(C=C2)Cl.[Cl-],,,,,,
1396,51397,2-(Azepan-1-yl)ethyl 2-(4-chlorophenoxy)acetate,C1CCCN(CC1)CCOC(=O)COC2=CC=C(C=C2)Cl,,,,,,
1397,51398,"Acetic acid, (4-chlorophenoxy)-, 3-(hexahydro-1H-azepin-1-yl)propyl ester, hydrochloride",C1CCC[NH+](CC1)CCCOC(=O)COC2=CC=C(C=C2)Cl.[Cl-],,,,,,
1398,51399,3-(Azepan-1-yl)propyl 2-(4-chlorophenoxy)acetate,C1CCCN(CC1)CCCOC(=O)COC2=CC=C(C=C2)Cl,,,,,,
1399,51400,7-(p-(9-Acridinylamino)phenyl)heptanamide methanesulfonate,CS(=O)(=O)[O-].C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)[NH2+]C4=CC=C(C=C4)CCCCCCC(=O)N,,,,,,
1400,51401,7-[4-(Acridin-9-ylamino)phenyl]heptanamide,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NC4=CC=C(C=C4)CCCCCCC(=O)N,,,,,,
1401,51402,4'-(9-Acridinylamino)-3'-methoxy-1-heptanesulfonanilide methanesulfonate,CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=CC3=NC4=CC=CC=C42)OC.CS(=O)(=O)[O-],,,,,,
1402,51403,N-[4-(acridin-9-ylamino)-3-methoxyphenyl]heptane-1-sulfonamide,CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42)OC,,,,,,
1403,51404,4'-(9-Acridinylamino)-3'-methoxy-1-octanesulfonanilide methanesulfonate,CCCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=CC3=NC4=CC=CC=C42)OC.CS(=O)(=O)[O-],,,,,,
1404,51405,N-[4-(acridin-9-ylamino)-3-methoxyphenyl]octane-1-sulfonamide,CCCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42)OC,,,,,,
1405,51406,"N,N'-Dinitrosopyridinol carbamate",CN(C(=O)OCC1=NC(=CC=C1)COC(=O)N(C)N=O)N=O,,,,,,
1406,51407,"1-Butanesulfonanilide, 4'-(3-acetamido-9-acridinylamino)-3'-methoxy-, hydrochloride",CCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC(=CC3=[NH+]C4=CC=CC=C42)NC(=O)C)OC.[Cl-].[Cl-],,,,,,
1407,51408,N-[4-[[3-(Acetylamino)acridin-9-yl]amino]-3-methoxyphenyl]-1-butanesulfonamide,CCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC(=CC3=NC4=CC=CC=C42)NC(=O)C)OC,,,,,,
1408,51409,"1-Hexanesulfonanilide, 4'-(3-acetamido-9-acridinylamino)-3'-methoxy-, hydrochloride, dihydrate",CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=C(C=CC3=NC4=CC=CC=C42)NC(=O)C)OC.[Cl-],,,,,,
1409,51410,N-[9-[4-(hexylsulfonylamino)-2-methoxyanilino]acridin-2-yl]acetamide,CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=C(C=CC3=NC4=CC=CC=C42)NC(=O)C)OC,,,,,,
1410,51411,"1-Heptanesulfonanilide, 4'-(3-acetamido-9-acridinylamino)-3'-methoxy-, hydrochloride, dihydrate",CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC(=CC3=NC4=CC=CC=C42)NC(=O)C)OC.[Cl-],,,,,,
1411,51412,N-[9-[4-(heptylsulfonylamino)-2-methoxyanilino]acridin-3-yl]acetamide,CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC(=CC3=NC4=CC=CC=C42)NC(=O)C)OC,,,,,,
1412,51413,"1-Butanesulfonanilide, 3'-methoxy-4'-(4-methoxy-9-acridinylamino)-, hydrochloride",CCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=C(C3=NC4=CC=CC=C42)OC)OC.[Cl-],,,,,,
1413,51414,N-[3-Methoxy-4-[(4-methoxyacridin-9-yl)amino]phenyl]-1-butanesulfonamide,CCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=C(C3=NC4=CC=CC=C42)OC)OC,,,,,,
1414,51415,"4'-(Benzo(b)(1,8)naphthyridin-5-ylamino)-3'-methoxy-1-butanesulfonanilide HCl dihydrate",CCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=NC3=NC4=CC=CC=C42)OC.[Cl-],,,,,,
1415,51416,"N-[4-[[Benzo[b][1,8]naphthyridin-5-yl]amino]-3-methoxyphenyl]-1-butanesulfonamide",CCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=NC3=NC4=CC=CC=C42)OC,,,,,,
1416,51417,"4'-(Benzo(b)(1,8)naphthyridin-5-ylamino)-3'-methoxy-1-hexanesulfonanilide HCl hemihydrate",CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=NC3=NC4=CC=CC=C42)OC.[Cl-],,,,,,
1417,51418,"N-[4-(benzo[b][1,8]naphthyridin-5-ylamino)-3-methoxyphenyl]hexane-1-sulfonamide",CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=NC3=NC4=CC=CC=C42)OC,,,,,,
1418,51419,"1-Heptanesulfonanilide, 4'-(benzo(b)(1,8)naphthyridin-5-ylamino)-3'-methoxy-, hydrochloride",CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=NC3=NC4=CC=CC=C42)OC.[Cl-],,,,,,
1419,51420,"N-[4-(benzo[b][1,8]naphthyridin-5-ylamino)-3-methoxyphenyl]heptane-1-sulfonamide",CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=NC3=NC4=CC=CC=C42)OC,,,,,,
1420,51421,3'-Methoxy-4'-(3-nitro-9-acridinylamino)-1-butanesulfonanilide hydrochloride,CCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC(=CC3=NC4=CC=CC=C42)[N+](=O)[O-])OC.[Cl-],,,,,,
1421,51422,CID 51422,CCCCS(=O)(=O)N=C1C=CC(=NC2=C3C=CC(=CC3=NC4=CC=CC=C42)N(O)O)C(=C1)OC,,,,,,
1422,51423,3'-Methoxy-4'-(3-nitro-9-acridinylamino)-1-hexanesulfonanilide hydrochloride,CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=C(C=CC3=NC4=CC=CC=C42)[N+](=O)[O-])OC.[Cl-],,,,,,
1423,51424,CID 51424,CCCCCCS(=O)(=O)N=C1C=CC(=NC2=C3C=C(C=CC3=NC4=CC=CC=C42)N(O)O)C(=C1)OC,,,,,,
1424,51425,3'-Methoxy-4'-(3-nitro-9-acridinylamino)-1-heptanesulfonanilide hydrochloride,CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC(=CC3=NC4=CC=CC=C42)[N+](=O)[O-])OC.[Cl-],,,,,,
1425,51426,CID 51426,CCCCCCCS(=O)(=O)N=C1C=CC(=NC2=C3C=CC(=CC3=NC4=CC=CC=C42)N(O)O)C(=C1)OC,,,,,,
1426,51427,"1-Hexanesulfonanilide, 4'-(4-carbamoyl-9-acridinylamino)-3'-methoxy-, hydrochloride",CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C(=NC4=CC=CC=C42)C=CC=C3C(=O)N)OC.[Cl-],,,,,,
1427,51428,9-[4-(Hexylsulfonylamino)-2-methoxyanilino]acridine-1-carboxamide,CCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C(=NC4=CC=CC=C42)C=CC=C3C(=O)N)OC,,,,,,
1428,51429,"1-Heptanesulfonanilide, 4'-(4-carbamoyl-9-acridinylamino)-3'-methoxy-, hydrochloride",CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)[NH2+]C2=C3C=CC=C(C3=NC4=CC=CC=C42)C(=O)N)OC.[Cl-],,,,,,
1429,51430,9-[4-(Heptylsulfonylamino)-2-methoxyanilino]acridine-4-carboxamide,CCCCCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=C(C3=NC4=CC=CC=C42)C(=O)N)OC,,,,,,
1430,51431,"Acetic acid, (p-(3-oxo-1-indanyl)phenyl)-",C1C(C2=CC=CC=C2C1=O)C3=CC=C(C=C3)CC(=O)O,,,,,,
1431,51432,3-Allyl-5-methyl-3-(2-pyridyl)dihydro-2(3H)-furanone,CC1CC(C(=O)O1)(CC=C)C2=CC=CC=N2,,,,,,
1432,51433,5-Methyl-3-propyl-3-(2-pyridyl)dihydro-2(3H)-furanone,CCCC1(CC(OC1=O)C)C2=CC=CC=N2,,,,,,
1433,51434,3-Isopropyl-5-methyl-3-(2-pyridyl)dihydro-2(3H)-furanone,CC1CC(C(=O)O1)(C2=CC=CC=N2)C(C)C,,,,,,
1434,51435,6-(4-Piperidinophenyl)hexylamine succinate,C1CC[NH+](CC1)C2=CC=C(C=C2)CCCCCCN.C(CC(=O)[O-])C(=O)O,,,,,,
1435,51436,6-(4-Piperidin-1-ylphenyl)hexan-1-amine,C1CCN(CC1)C2=CC=C(C=C2)CCCCCCN,,,,,,
1436,51437,Methylphosphonic acid (2-(bis(1-methylethyl)amino)ethyl) ethyl ester,CCOP(=O)(C)OCCN(C(C)C)C(C)C,,,,,,
1437,51438,Mono-n-butylammonium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[NH3+],,,,,,
1438,51439,"2,2',4,4',5,5'-Hexachlorodiphenyl ether",C1=C(C(=CC(=C1Cl)Cl)Cl)OC2=CC(=C(C=C2Cl)Cl)Cl,,,,,,
1439,51440,"4-(4-Fluorophenyl)-5-(2-(4-phenyl-1-piperazinyl)ethyl)-1,3-dioxol-2-one dihydrochloride",C1CN(CCN1CCC2=C(OC(=O)O2)C3=CC=C(C=C3)F)C4=CC=CC=C4.Cl.Cl,,,,,,
1440,51441,Fludoxopone,C1CN(CCN1CCC2=C(OC(=O)O2)C3=CC=C(C=C3)F)C4=CC=CC=C4,,,,,,
1441,51442,"1,3-Dioxol-2-one, 4-phenyl-5-(2-(4-phenyl-1-piperazinyl)ethyl)-, dihydrochloride",C1CN(CCN1CCC2=C(OC(=O)O2)C3=CC=CC=C3)C4=CC=CC=C4.Cl.Cl,,,,,,
